,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,Cluster_Labels,date,position,track_name,artist,streams,artist_id
6380,7gZ3kWNtIxFgxjsm5OTVMB,0.5027875753783139,0.5511802688684239,0.36363636363636365,0.7714322272455856,0.0,0.012456880030663094,0.425549395855531,1.7391304347826088e-06,0.11325451151213442,0.21349510429970198,0.23657494066674828,1,2019-02-13,166,214,Rivermaya,28373,1ZTdxfZTeztyAgKUJVLxAI
6381,7gZ3kWNtIxFgxjsm5OTVMB,0.5027875753783139,0.5511802688684239,0.36363636363636365,0.7714322272455856,0.0,0.012456880030663094,0.425549395855531,1.7391304347826088e-06,0.11325451151213442,0.21349510429970198,0.23657494066674828,1,2019-02-14,158,214,Rivermaya,30287,1ZTdxfZTeztyAgKUJVLxAI
6382,7gZ3kWNtIxFgxjsm5OTVMB,0.5027875753783139,0.5511802688684239,0.36363636363636365,0.7714322272455856,0.0,0.012456880030663094,0.425549395855531,1.7391304347826088e-06,0.11325451151213442,0.21349510429970198,0.23657494066674828,1,2019-02-15,139,214,Rivermaya,30685,1ZTdxfZTeztyAgKUJVLxAI
6383,7gZ3kWNtIxFgxjsm5OTVMB,0.5027875753783139,0.5511802688684239,0.36363636363636365,0.7714322272455856,0.0,0.012456880030663094,0.425549395855531,1.7391304347826088e-06,0.11325451151213442,0.21349510429970198,0.23657494066674828,1,2019-02-16,124,214,Rivermaya,30982,1ZTdxfZTeztyAgKUJVLxAI
6384,7gZ3kWNtIxFgxjsm5OTVMB,0.5027875753783139,0.5511802688684239,0.36363636363636365,0.7714322272455856,0.0,0.012456880030663094,0.425549395855531,1.7391304347826088e-06,0.11325451151213442,0.21349510429970198,0.23657494066674828,1,2019-02-17,105,214,Rivermaya,34020,1ZTdxfZTeztyAgKUJVLxAI
6385,7gZ3kWNtIxFgxjsm5OTVMB,0.5027875753783139,0.5511802688684239,0.36363636363636365,0.7714322272455856,0.0,0.012456880030663094,0.425549395855531,1.7391304347826088e-06,0.11325451151213442,0.21349510429970198,0.23657494066674828,1,2019-02-18,105,214,Rivermaya,35874,1ZTdxfZTeztyAgKUJVLxAI
6386,7gZ3kWNtIxFgxjsm5OTVMB,0.5027875753783139,0.5511802688684239,0.36363636363636365,0.7714322272455856,0.0,0.012456880030663094,0.425549395855531,1.7391304347826088e-06,0.11325451151213442,0.21349510429970198,0.23657494066674828,1,2019-02-19,121,214,Rivermaya,34641,1ZTdxfZTeztyAgKUJVLxAI
6387,7gZ3kWNtIxFgxjsm5OTVMB,0.5027875753783139,0.5511802688684239,0.36363636363636365,0.7714322272455856,0.0,0.012456880030663094,0.425549395855531,1.7391304347826088e-06,0.11325451151213442,0.21349510429970198,0.23657494066674828,1,2019-02-20,130,214,Rivermaya,32818,1ZTdxfZTeztyAgKUJVLxAI
6388,7gZ3kWNtIxFgxjsm5OTVMB,0.5027875753783139,0.5511802688684239,0.36363636363636365,0.7714322272455856,0.0,0.012456880030663094,0.425549395855531,1.7391304347826088e-06,0.11325451151213442,0.21349510429970198,0.23657494066674828,1,2019-02-21,134,214,Rivermaya,31526,1ZTdxfZTeztyAgKUJVLxAI
6389,7gZ3kWNtIxFgxjsm5OTVMB,0.5027875753783139,0.5511802688684239,0.36363636363636365,0.7714322272455856,0.0,0.012456880030663094,0.425549395855531,1.7391304347826088e-06,0.11325451151213442,0.21349510429970198,0.23657494066674828,1,2019-02-22,131,214,Rivermaya,30862,1ZTdxfZTeztyAgKUJVLxAI
6390,7gZ3kWNtIxFgxjsm5OTVMB,0.5027875753783139,0.5511802688684239,0.36363636363636365,0.7714322272455856,0.0,0.012456880030663094,0.425549395855531,1.7391304347826088e-06,0.11325451151213442,0.21349510429970198,0.23657494066674828,1,2019-02-23,136,214,Rivermaya,29337,1ZTdxfZTeztyAgKUJVLxAI
6391,7gZ3kWNtIxFgxjsm5OTVMB,0.5027875753783139,0.5511802688684239,0.36363636363636365,0.7714322272455856,0.0,0.012456880030663094,0.425549395855531,1.7391304347826088e-06,0.11325451151213442,0.21349510429970198,0.23657494066674828,1,2019-02-24,137,214,Rivermaya,27026,1ZTdxfZTeztyAgKUJVLxAI
6392,7gZ3kWNtIxFgxjsm5OTVMB,0.5027875753783139,0.5511802688684239,0.36363636363636365,0.7714322272455856,0.0,0.012456880030663094,0.425549395855531,1.7391304347826088e-06,0.11325451151213442,0.21349510429970198,0.23657494066674828,1,2019-02-25,131,214,Rivermaya,30242,1ZTdxfZTeztyAgKUJVLxAI
6393,7gZ3kWNtIxFgxjsm5OTVMB,0.5027875753783139,0.5511802688684239,0.36363636363636365,0.7714322272455856,0.0,0.012456880030663094,0.425549395855531,1.7391304347826088e-06,0.11325451151213442,0.21349510429970198,0.23657494066674828,1,2019-02-26,112,214,Rivermaya,33855,1ZTdxfZTeztyAgKUJVLxAI
6394,7gZ3kWNtIxFgxjsm5OTVMB,0.5027875753783139,0.5511802688684239,0.36363636363636365,0.7714322272455856,0.0,0.012456880030663094,0.425549395855531,1.7391304347826088e-06,0.11325451151213442,0.21349510429970198,0.23657494066674828,1,2019-02-27,108,214,Rivermaya,34740,1ZTdxfZTeztyAgKUJVLxAI
6395,7gZ3kWNtIxFgxjsm5OTVMB,0.5027875753783139,0.5511802688684239,0.36363636363636365,0.7714322272455856,0.0,0.012456880030663094,0.425549395855531,1.7391304347826088e-06,0.11325451151213442,0.21349510429970198,0.23657494066674828,1,2019-02-28,109,214,Rivermaya,34780,1ZTdxfZTeztyAgKUJVLxAI
6396,7gZ3kWNtIxFgxjsm5OTVMB,0.5027875753783139,0.5511802688684239,0.36363636363636365,0.7714322272455856,0.0,0.012456880030663094,0.425549395855531,1.7391304347826088e-06,0.11325451151213442,0.21349510429970198,0.23657494066674828,1,2019-03-01,107,214,Rivermaya,34383,1ZTdxfZTeztyAgKUJVLxAI
6397,7gZ3kWNtIxFgxjsm5OTVMB,0.5027875753783139,0.5511802688684239,0.36363636363636365,0.7714322272455856,0.0,0.012456880030663094,0.425549395855531,1.7391304347826088e-06,0.11325451151213442,0.21349510429970198,0.23657494066674828,1,2019-03-02,109,214,Rivermaya,32967,1ZTdxfZTeztyAgKUJVLxAI
6398,7gZ3kWNtIxFgxjsm5OTVMB,0.5027875753783139,0.5511802688684239,0.36363636363636365,0.7714322272455856,0.0,0.012456880030663094,0.425549395855531,1.7391304347826088e-06,0.11325451151213442,0.21349510429970198,0.23657494066674828,1,2019-03-03,113,214,Rivermaya,31911,1ZTdxfZTeztyAgKUJVLxAI
6399,7gZ3kWNtIxFgxjsm5OTVMB,0.5027875753783139,0.5511802688684239,0.36363636363636365,0.7714322272455856,0.0,0.012456880030663094,0.425549395855531,1.7391304347826088e-06,0.11325451151213442,0.21349510429970198,0.23657494066674828,1,2019-03-04,112,214,Rivermaya,33458,1ZTdxfZTeztyAgKUJVLxAI
6400,7gZ3kWNtIxFgxjsm5OTVMB,0.5027875753783139,0.5511802688684239,0.36363636363636365,0.7714322272455856,0.0,0.012456880030663094,0.425549395855531,1.7391304347826088e-06,0.11325451151213442,0.21349510429970198,0.23657494066674828,1,2019-03-05,125,214,Rivermaya,31969,1ZTdxfZTeztyAgKUJVLxAI
6401,7gZ3kWNtIxFgxjsm5OTVMB,0.5027875753783139,0.5511802688684239,0.36363636363636365,0.7714322272455856,0.0,0.012456880030663094,0.425549395855531,1.7391304347826088e-06,0.11325451151213442,0.21349510429970198,0.23657494066674828,1,2019-03-06,126,214,Rivermaya,30928,1ZTdxfZTeztyAgKUJVLxAI
6402,7gZ3kWNtIxFgxjsm5OTVMB,0.5027875753783139,0.5511802688684239,0.36363636363636365,0.7714322272455856,0.0,0.012456880030663094,0.425549395855531,1.7391304347826088e-06,0.11325451151213442,0.21349510429970198,0.23657494066674828,1,2019-03-07,130,214,Rivermaya,31618,1ZTdxfZTeztyAgKUJVLxAI
6403,7gZ3kWNtIxFgxjsm5OTVMB,0.5027875753783139,0.5511802688684239,0.36363636363636365,0.7714322272455856,0.0,0.012456880030663094,0.425549395855531,1.7391304347826088e-06,0.11325451151213442,0.21349510429970198,0.23657494066674828,1,2019-03-08,124,214,Rivermaya,31015,1ZTdxfZTeztyAgKUJVLxAI
6404,7gZ3kWNtIxFgxjsm5OTVMB,0.5027875753783139,0.5511802688684239,0.36363636363636365,0.7714322272455856,0.0,0.012456880030663094,0.425549395855531,1.7391304347826088e-06,0.11325451151213442,0.21349510429970198,0.23657494066674828,1,2019-03-09,127,214,Rivermaya,29028,1ZTdxfZTeztyAgKUJVLxAI
6405,7gZ3kWNtIxFgxjsm5OTVMB,0.5027875753783139,0.5511802688684239,0.36363636363636365,0.7714322272455856,0.0,0.012456880030663094,0.425549395855531,1.7391304347826088e-06,0.11325451151213442,0.21349510429970198,0.23657494066674828,1,2019-03-10,131,214,Rivermaya,27500,1ZTdxfZTeztyAgKUJVLxAI
6406,7gZ3kWNtIxFgxjsm5OTVMB,0.5027875753783139,0.5511802688684239,0.36363636363636365,0.7714322272455856,0.0,0.012456880030663094,0.425549395855531,1.7391304347826088e-06,0.11325451151213442,0.21349510429970198,0.23657494066674828,1,2019-03-11,138,214,Rivermaya,29334,1ZTdxfZTeztyAgKUJVLxAI
6407,7gZ3kWNtIxFgxjsm5OTVMB,0.5027875753783139,0.5511802688684239,0.36363636363636365,0.7714322272455856,0.0,0.012456880030663094,0.425549395855531,1.7391304347826088e-06,0.11325451151213442,0.21349510429970198,0.23657494066674828,1,2019-03-12,146,214,Rivermaya,28174,1ZTdxfZTeztyAgKUJVLxAI
6408,7gZ3kWNtIxFgxjsm5OTVMB,0.5027875753783139,0.5511802688684239,0.36363636363636365,0.7714322272455856,0.0,0.012456880030663094,0.425549395855531,1.7391304347826088e-06,0.11325451151213442,0.21349510429970198,0.23657494066674828,1,2019-03-13,146,214,Rivermaya,28142,1ZTdxfZTeztyAgKUJVLxAI
6409,7gZ3kWNtIxFgxjsm5OTVMB,0.5027875753783139,0.5511802688684239,0.36363636363636365,0.7714322272455856,0.0,0.012456880030663094,0.425549395855531,1.7391304347826088e-06,0.11325451151213442,0.21349510429970198,0.23657494066674828,1,2019-03-14,143,214,Rivermaya,28786,1ZTdxfZTeztyAgKUJVLxAI
6410,7gZ3kWNtIxFgxjsm5OTVMB,0.5027875753783139,0.5511802688684239,0.36363636363636365,0.7714322272455856,0.0,0.012456880030663094,0.425549395855531,1.7391304347826088e-06,0.11325451151213442,0.21349510429970198,0.23657494066674828,1,2019-03-15,144,214,Rivermaya,27720,1ZTdxfZTeztyAgKUJVLxAI
6411,7gZ3kWNtIxFgxjsm5OTVMB,0.5027875753783139,0.5511802688684239,0.36363636363636365,0.7714322272455856,0.0,0.012456880030663094,0.425549395855531,1.7391304347826088e-06,0.11325451151213442,0.21349510429970198,0.23657494066674828,1,2019-03-16,139,214,Rivermaya,26931,1ZTdxfZTeztyAgKUJVLxAI
6412,7gZ3kWNtIxFgxjsm5OTVMB,0.5027875753783139,0.5511802688684239,0.36363636363636365,0.7714322272455856,0.0,0.012456880030663094,0.425549395855531,1.7391304347826088e-06,0.11325451151213442,0.21349510429970198,0.23657494066674828,1,2019-03-17,142,214,Rivermaya,25708,1ZTdxfZTeztyAgKUJVLxAI
6413,7gZ3kWNtIxFgxjsm5OTVMB,0.5027875753783139,0.5511802688684239,0.36363636363636365,0.7714322272455856,0.0,0.012456880030663094,0.425549395855531,1.7391304347826088e-06,0.11325451151213442,0.21349510429970198,0.23657494066674828,1,2019-03-18,147,214,Rivermaya,27639,1ZTdxfZTeztyAgKUJVLxAI
6414,7gZ3kWNtIxFgxjsm5OTVMB,0.5027875753783139,0.5511802688684239,0.36363636363636365,0.7714322272455856,0.0,0.012456880030663094,0.425549395855531,1.7391304347826088e-06,0.11325451151213442,0.21349510429970198,0.23657494066674828,1,2019-03-19,151,214,Rivermaya,27578,1ZTdxfZTeztyAgKUJVLxAI
6415,7gZ3kWNtIxFgxjsm5OTVMB,0.5027875753783139,0.5511802688684239,0.36363636363636365,0.7714322272455856,0.0,0.012456880030663094,0.425549395855531,1.7391304347826088e-06,0.11325451151213442,0.21349510429970198,0.23657494066674828,1,2019-03-20,158,214,Rivermaya,26786,1ZTdxfZTeztyAgKUJVLxAI
6416,7gZ3kWNtIxFgxjsm5OTVMB,0.5027875753783139,0.5511802688684239,0.36363636363636365,0.7714322272455856,0.0,0.012456880030663094,0.425549395855531,1.7391304347826088e-06,0.11325451151213442,0.21349510429970198,0.23657494066674828,1,2019-03-21,156,214,Rivermaya,27102,1ZTdxfZTeztyAgKUJVLxAI
6417,7gZ3kWNtIxFgxjsm5OTVMB,0.5027875753783139,0.5511802688684239,0.36363636363636365,0.7714322272455856,0.0,0.012456880030663094,0.425549395855531,1.7391304347826088e-06,0.11325451151213442,0.21349510429970198,0.23657494066674828,1,2019-03-22,157,214,Rivermaya,26694,1ZTdxfZTeztyAgKUJVLxAI
6418,7gZ3kWNtIxFgxjsm5OTVMB,0.5027875753783139,0.5511802688684239,0.36363636363636365,0.7714322272455856,0.0,0.012456880030663094,0.425549395855531,1.7391304347826088e-06,0.11325451151213442,0.21349510429970198,0.23657494066674828,1,2019-03-23,151,214,Rivermaya,25029,1ZTdxfZTeztyAgKUJVLxAI
6419,7gZ3kWNtIxFgxjsm5OTVMB,0.5027875753783139,0.5511802688684239,0.36363636363636365,0.7714322272455856,0.0,0.012456880030663094,0.425549395855531,1.7391304347826088e-06,0.11325451151213442,0.21349510429970198,0.23657494066674828,1,2019-03-24,156,214,Rivermaya,23599,1ZTdxfZTeztyAgKUJVLxAI
6420,7gZ3kWNtIxFgxjsm5OTVMB,0.5027875753783139,0.5511802688684239,0.36363636363636365,0.7714322272455856,0.0,0.012456880030663094,0.425549395855531,1.7391304347826088e-06,0.11325451151213442,0.21349510429970198,0.23657494066674828,1,2019-03-25,161,214,Rivermaya,25290,1ZTdxfZTeztyAgKUJVLxAI
6421,7gZ3kWNtIxFgxjsm5OTVMB,0.5027875753783139,0.5511802688684239,0.36363636363636365,0.7714322272455856,0.0,0.012456880030663094,0.425549395855531,1.7391304347826088e-06,0.11325451151213442,0.21349510429970198,0.23657494066674828,1,2019-03-26,175,214,Rivermaya,25333,1ZTdxfZTeztyAgKUJVLxAI
6422,7gZ3kWNtIxFgxjsm5OTVMB,0.5027875753783139,0.5511802688684239,0.36363636363636365,0.7714322272455856,0.0,0.012456880030663094,0.425549395855531,1.7391304347826088e-06,0.11325451151213442,0.21349510429970198,0.23657494066674828,1,2019-03-27,175,214,Rivermaya,25128,1ZTdxfZTeztyAgKUJVLxAI
6423,7gZ3kWNtIxFgxjsm5OTVMB,0.5027875753783139,0.5511802688684239,0.36363636363636365,0.7714322272455856,0.0,0.012456880030663094,0.425549395855531,1.7391304347826088e-06,0.11325451151213442,0.21349510429970198,0.23657494066674828,1,2019-03-28,178,214,Rivermaya,25325,1ZTdxfZTeztyAgKUJVLxAI
6424,7gZ3kWNtIxFgxjsm5OTVMB,0.5027875753783139,0.5511802688684239,0.36363636363636365,0.7714322272455856,0.0,0.012456880030663094,0.425549395855531,1.7391304347826088e-06,0.11325451151213442,0.21349510429970198,0.23657494066674828,1,2019-03-29,170,214,Rivermaya,25065,1ZTdxfZTeztyAgKUJVLxAI
6425,7gZ3kWNtIxFgxjsm5OTVMB,0.5027875753783139,0.5511802688684239,0.36363636363636365,0.7714322272455856,0.0,0.012456880030663094,0.425549395855531,1.7391304347826088e-06,0.11325451151213442,0.21349510429970198,0.23657494066674828,1,2019-03-30,165,214,Rivermaya,23556,1ZTdxfZTeztyAgKUJVLxAI
6426,7gZ3kWNtIxFgxjsm5OTVMB,0.5027875753783139,0.5511802688684239,0.36363636363636365,0.7714322272455856,0.0,0.012456880030663094,0.425549395855531,1.7391304347826088e-06,0.11325451151213442,0.21349510429970198,0.23657494066674828,1,2019-03-31,178,214,Rivermaya,22267,1ZTdxfZTeztyAgKUJVLxAI
6427,7gZ3kWNtIxFgxjsm5OTVMB,0.5027875753783139,0.5511802688684239,0.36363636363636365,0.7714322272455856,0.0,0.012456880030663094,0.425549395855531,1.7391304347826088e-06,0.11325451151213442,0.21349510429970198,0.23657494066674828,1,2019-04-01,195,214,Rivermaya,23428,1ZTdxfZTeztyAgKUJVLxAI
6428,7gZ3kWNtIxFgxjsm5OTVMB,0.5027875753783139,0.5511802688684239,0.36363636363636365,0.7714322272455856,0.0,0.012456880030663094,0.425549395855531,1.7391304347826088e-06,0.11325451151213442,0.21349510429970198,0.23657494066674828,1,2019-04-02,200,214,Rivermaya,23769,1ZTdxfZTeztyAgKUJVLxAI
6429,7gZ3kWNtIxFgxjsm5OTVMB,0.5027875753783139,0.5511802688684239,0.36363636363636365,0.7714322272455856,0.0,0.012456880030663094,0.425549395855531,1.7391304347826088e-06,0.11325451151213442,0.21349510429970198,0.23657494066674828,1,2019-04-03,192,214,Rivermaya,23956,1ZTdxfZTeztyAgKUJVLxAI
6430,7gZ3kWNtIxFgxjsm5OTVMB,0.5027875753783139,0.5511802688684239,0.36363636363636365,0.7714322272455856,0.0,0.012456880030663094,0.425549395855531,1.7391304347826088e-06,0.11325451151213442,0.21349510429970198,0.23657494066674828,1,2019-04-04,185,214,Rivermaya,24784,1ZTdxfZTeztyAgKUJVLxAI
6431,7gZ3kWNtIxFgxjsm5OTVMB,0.5027875753783139,0.5511802688684239,0.36363636363636365,0.7714322272455856,0.0,0.012456880030663094,0.425549395855531,1.7391304347826088e-06,0.11325451151213442,0.21349510429970198,0.23657494066674828,1,2019-04-05,186,214,Rivermaya,24431,1ZTdxfZTeztyAgKUJVLxAI
6432,7gZ3kWNtIxFgxjsm5OTVMB,0.5027875753783139,0.5511802688684239,0.36363636363636365,0.7714322272455856,0.0,0.012456880030663094,0.425549395855531,1.7391304347826088e-06,0.11325451151213442,0.21349510429970198,0.23657494066674828,1,2019-04-06,179,214,Rivermaya,22413,1ZTdxfZTeztyAgKUJVLxAI
6433,7gZ3kWNtIxFgxjsm5OTVMB,0.5027875753783139,0.5511802688684239,0.36363636363636365,0.7714322272455856,0.0,0.012456880030663094,0.425549395855531,1.7391304347826088e-06,0.11325451151213442,0.21349510429970198,0.23657494066674828,1,2019-04-07,186,214,Rivermaya,21208,1ZTdxfZTeztyAgKUJVLxAI
6434,7gZ3kWNtIxFgxjsm5OTVMB,0.5027875753783139,0.5511802688684239,0.36363636363636365,0.7714322272455856,0.0,0.012456880030663094,0.425549395855531,1.7391304347826088e-06,0.11325451151213442,0.21349510429970198,0.23657494066674828,1,2019-04-08,200,214,Rivermaya,22200,1ZTdxfZTeztyAgKUJVLxAI
6435,7gZ3kWNtIxFgxjsm5OTVMB,0.5027875753783139,0.5511802688684239,0.36363636363636365,0.7714322272455856,0.0,0.012456880030663094,0.425549395855531,1.7391304347826088e-06,0.11325451151213442,0.21349510429970198,0.23657494066674828,1,2019-04-09,195,214,Rivermaya,22139,1ZTdxfZTeztyAgKUJVLxAI
6436,7gZ3kWNtIxFgxjsm5OTVMB,0.5027875753783139,0.5511802688684239,0.36363636363636365,0.7714322272455856,0.0,0.012456880030663094,0.425549395855531,1.7391304347826088e-06,0.11325451151213442,0.21349510429970198,0.23657494066674828,1,2019-04-11,196,214,Rivermaya,22600,1ZTdxfZTeztyAgKUJVLxAI
6437,7gZ3kWNtIxFgxjsm5OTVMB,0.5027875753783139,0.5511802688684239,0.36363636363636365,0.7714322272455856,0.0,0.012456880030663094,0.425549395855531,1.7391304347826088e-06,0.11325451151213442,0.21349510429970198,0.23657494066674828,1,2019-04-13,196,214,Rivermaya,21870,1ZTdxfZTeztyAgKUJVLxAI
6438,7gZ3kWNtIxFgxjsm5OTVMB,0.5027875753783139,0.5511802688684239,0.36363636363636365,0.7714322272455856,0.0,0.012456880030663094,0.425549395855531,1.7391304347826088e-06,0.11325451151213442,0.21349510429970198,0.23657494066674828,1,2019-04-14,200,214,Rivermaya,20235,1ZTdxfZTeztyAgKUJVLxAI
6439,7gZ3kWNtIxFgxjsm5OTVMB,0.5027875753783139,0.5511802688684239,0.36363636363636365,0.7714322272455856,0.0,0.012456880030663094,0.425549395855531,1.7391304347826088e-06,0.11325451151213442,0.21349510429970198,0.23657494066674828,1,2019-05-17,189,214,Rivermaya,23321,1ZTdxfZTeztyAgKUJVLxAI
6440,7gZ3kWNtIxFgxjsm5OTVMB,0.5027875753783139,0.5511802688684239,0.36363636363636365,0.7714322272455856,0.0,0.012456880030663094,0.425549395855531,1.7391304347826088e-06,0.11325451151213442,0.21349510429970198,0.23657494066674828,1,2019-07-12,199,214,Rivermaya,24626,1ZTdxfZTeztyAgKUJVLxAI
