track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,playlist_id,playlist_name_x,playlist_name_y,playlist_total_tracks,owner_id,owner_name,total_followers
6OPVhRnnN4WuMWMGchljnp,Siete - Acoustic Version,2MhhosdKm5i6IlL4rPdDUt,Jaywalkers,4hUUKTr9IX9fowIQ9wG68h,274922,2019-11-08,40,0.684,0.268,7,-5.625,1,0.0312,0.873,0.0,0.0918,0.334,130.047,42URGw4uEXPk0IcR8bC6Fi,OPM Chill Songs 2021 ☕,OPM Chill Songs 2021 ☕,77,jyhra99st5nhex8kfo4um2dh7,buntala,40222
64vIs3QieeCKFZ77yTXvhV,High,4wdD4hOZM4Aj6Ud0YYr6w4,The Speaks,66i7VsYk4nCTBG0w3zuDAv,270293,2005-01-01,51,0.487,0.549,2,-9.115,1,0.028,0.0991,0.0,0.295,0.268,171.891,42URGw4uEXPk0IcR8bC6Fi,OPM Chill Songs 2021 ☕,OPM Chill Songs 2021 ☕,77,jyhra99st5nhex8kfo4um2dh7,buntala,40222
3s4CkzVz6sJwcbfdgB5KKH,Baka Naman,30oKqHz5GhsIxjjomHMYrT,Hikohidrio,3TAmMbi0lt31YWJhVFIVtj,323948,2020-03-24,37,0.425,0.112,9,-12.59,1,0.0344,0.889,0.000106,0.0946,0.241,122.47,42URGw4uEXPk0IcR8bC6Fi,OPM Chill Songs 2021 ☕,OPM Chill Songs 2021 ☕,77,jyhra99st5nhex8kfo4um2dh7,buntala,40222
6KawczP7xc6xQRIpOqvpey,Tilaluha,3g7vYcdDXnqnDKYFwqXBJP,SB19,4JlsfnNH8MCDXR0ypy1zcm,237428,2020-07-31,47,0.463,0.456,0,-6.846,0,0.0279,0.826,0.000102,0.144,0.218,139.736,42URGw4uEXPk0IcR8bC6Fi,OPM Chill Songs 2021 ☕,OPM Chill Songs 2021 ☕,77,jyhra99st5nhex8kfo4um2dh7,buntala,40222
3kb7ReTd6zyMENiL5WU30j,Stranger Now,4sKYcezEK11EMLONEhInb0,Marion Talavera,5SA0GFx1h3s0goizmFD0xj,201663,2020-04-10,46,0.603,0.196,6,-14.843,1,0.0443,0.94,1.25e-06,0.0916,0.16,119.529,42URGw4uEXPk0IcR8bC6Fi,OPM Chill Songs 2021 ☕,OPM Chill Songs 2021 ☕,77,jyhra99st5nhex8kfo4um2dh7,buntala,40222
0g3rWzhOBmZYxc9PZZ43cE,"My Sun, My Moon and My Stars",6VB7upHoX43QeYjS4zOFed,Skyforce,5Kh4nC6oUtX4uWb8eEe2bI,220346,2019-06-28,36,0.516,0.465,2,-8.046,1,0.0282,0.592,0.00941,0.116,0.62,158.21,42URGw4uEXPk0IcR8bC6Fi,OPM Chill Songs 2021 ☕,OPM Chill Songs 2021 ☕,77,jyhra99st5nhex8kfo4um2dh7,buntala,40222
1Nbk5KLwE9heKwDv9nLiGR,Dampi,4hzm4bewHyX7vQe7hUSB3N,Milya,5NnkjT3iA3ZjBxkwVwGJCN,266553,2020-05-01,36,0.453,0.238,0,-11.2,1,0.0341,0.824,0.0,0.172,0.173,117.705,42URGw4uEXPk0IcR8bC6Fi,OPM Chill Songs 2021 ☕,OPM Chill Songs 2021 ☕,77,jyhra99st5nhex8kfo4um2dh7,buntala,40222
2OX3d9KqxJlci46te0KQIX,Tenement,2MhhosdKm5i6IlL4rPdDUt,Jaywalkers,1NKxIc6By75HE6SgruTrhS,303500,2020-01-23,38,0.644,0.334,4,-9.755,1,0.0288,0.248,2.63e-06,0.111,0.334,124.077,42URGw4uEXPk0IcR8bC6Fi,OPM Chill Songs 2021 ☕,OPM Chill Songs 2021 ☕,77,jyhra99st5nhex8kfo4um2dh7,buntala,40222
251IcrNhZRQvjdhirQu5aK,Spaces,639kduoUmDR7ISY0QF6WlX,Martti Franca,0MK49w75uMnyZprgRyhKTA,281827,2018-10-10,45,0.621,0.153,6,-11.655,1,0.0334,0.812,6.88e-06,0.128,0.269,115.115,42URGw4uEXPk0IcR8bC6Fi,OPM Chill Songs 2021 ☕,OPM Chill Songs 2021 ☕,77,jyhra99st5nhex8kfo4um2dh7,buntala,40222
6eeUylZZZOZ1sorNpQCv2x,Bakit,1YHVP6devH4bmmBZp8g8SC,Don Barredo,2M42kRbobUuscISOGAPgCM,198620,2021-01-22,20,0.591,0.907,8,-3.639,0,0.21,0.232,0.0,0.11,0.571,144.919,3JJbvzQIi3nVf4qGYpf31J,OPM 2021 Playlist,OPM 2021 Playlist,44,ug6j71o9sf6yb9uofxmnila42,Rise Music,27031
7lPN2DXiMsVn7XUKtOW1CS,drivers license,1McMsnEElThX1knmY4oliG,Olivia Rodrigo,66FPnVL9G4CMKy3wvaGTcr,242013,2021-01-08,100,0.585,0.436,10,-8.761,1,0.0601,0.721,1.31e-05,0.105,0.132,143.874,3JJbvzQIi3nVf4qGYpf31J,OPM 2021 Playlist,OPM 2021 Playlist,44,ug6j71o9sf6yb9uofxmnila42,Rise Music,27031
7u2e5RZMFEQ7kLq4vR7bi7,Magka-Ibigang Magkaibigan Lofi,1YHVP6devH4bmmBZp8g8SC,Don Barredo,106SyEwDwjmXSZzLJv80bR,217857,2020-12-11,16,0.458,0.598,2,-6.146,1,0.112,0.636,0.0,0.122,0.278,83.646,3JJbvzQIi3nVf4qGYpf31J,OPM 2021 Playlist,OPM 2021 Playlist,44,ug6j71o9sf6yb9uofxmnila42,Rise Music,27031
6uOLd54yDSOxBKUZRhY5ct,Mahal Kita Lofi,1YHVP6devH4bmmBZp8g8SC,Don Barredo,4CT7nim8r2dsUkHKOsz4l6,213724,2020-11-20,17,0.608,0.419,7,-6.276,1,0.0498,0.811,1.84e-06,0.345,0.129,146.043,3JJbvzQIi3nVf4qGYpf31J,OPM 2021 Playlist,OPM 2021 Playlist,44,ug6j71o9sf6yb9uofxmnila42,Rise Music,27031
1gz9K8PV1AJQSdvIZjC875,Anghel Na Dalaga Lofi,1YHVP6devH4bmmBZp8g8SC,Don Barredo,2Sg9uqdEc0D5a7hfwLxrgz,163200,2020-09-18,16,0.64,0.733,11,-4.033,1,0.0831,0.831,0.684,0.169,0.341,75.058,3JJbvzQIi3nVf4qGYpf31J,OPM 2021 Playlist,OPM 2021 Playlist,44,ug6j71o9sf6yb9uofxmnila42,Rise Music,27031
7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),6bmlMHgSheBauioMgKv2tn,Powfu,2p9gK2BcdrloHNJwarc9gc,173333,2020-02-08,87,0.726,0.431,8,-8.765,0,0.135,0.731,0.0,0.696,0.348,144.026,3JJbvzQIi3nVf4qGYpf31J,OPM 2021 Playlist,OPM 2021 Playlist,44,ug6j71o9sf6yb9uofxmnila42,Rise Music,27031
2FpYENl0EOxHNX6iy0EQm5,Tunay Na Pag-Ibig,1YHVP6devH4bmmBZp8g8SC,Don Barredo,106SyEwDwjmXSZzLJv80bR,306750,2020-12-11,17,0.491,0.63,7,-5.009,1,0.0472,0.716,2.56e-06,0.202,0.273,159.9,3JJbvzQIi3nVf4qGYpf31J,OPM 2021 Playlist,OPM 2021 Playlist,44,ug6j71o9sf6yb9uofxmnila42,Rise Music,27031
0QSPFCvGJlu0xR51gXG70M,Together,35l9BRT7MXmM8bv2WDQiyB,beabadoobee,3SGFxGF2loXeOFZtKvdmxo,200280,2020-10-16,47,0.595,0.838,11,-4.878,1,0.0334,0.00252,0.0776,0.0594,0.279,127.042,3JJbvzQIi3nVf4qGYpf31J,OPM 2021 Playlist,OPM 2021 Playlist,44,ug6j71o9sf6yb9uofxmnila42,Rise Music,27031
3KGqyWjVB68K0isUO6MkjV,Anong Sagot Lofi,1YHVP6devH4bmmBZp8g8SC,Don Barredo,106SyEwDwjmXSZzLJv80bR,211352,2020-12-11,14,0.583,0.562,7,-6.425,1,0.0421,0.631,4.18e-05,0.294,0.29,75.045,3JJbvzQIi3nVf4qGYpf31J,OPM 2021 Playlist,OPM 2021 Playlist,44,ug6j71o9sf6yb9uofxmnila42,Rise Music,27031
0cC9Y0I1o22d4OHTXmngi7,Walang Kundisyon,1YHVP6devH4bmmBZp8g8SC,Don Barredo,6rUm99XD7Y4v3SlBev814F,276410,2020-10-30,17,0.708,0.653,8,-3.222,1,0.044,0.927,0.28,0.124,0.0971,139.918,3JJbvzQIi3nVf4qGYpf31J,OPM 2021 Playlist,OPM 2021 Playlist,44,ug6j71o9sf6yb9uofxmnila42,Rise Music,27031
2vTVU5762VShXaBc6V0Gqh,Sikreto,1YHVP6devH4bmmBZp8g8SC,Don Barredo,6uqgi9323Up4atst2vh0gk,180547,2020-10-09,14,0.481,0.579,7,-6.996,1,0.0376,0.177,0.0,0.123,0.273,83.842,3JJbvzQIi3nVf4qGYpf31J,OPM 2021 Playlist,OPM 2021 Playlist,44,ug6j71o9sf6yb9uofxmnila42,Rise Music,27031
2OgxEpqMlR7pyvsi5O8QlI,Minsan,4eKq7eArL96wSQjaaMg9Ic,Munimuni,6dfUviZfq2x5UNv3uqR5xX,263627,2019-10-04,44,0.509,0.569,1,-7.277,1,0.0319,0.393,0.000699,0.0856,0.412,138.985,3JJbvzQIi3nVf4qGYpf31J,OPM 2021 Playlist,OPM 2021 Playlist,44,ug6j71o9sf6yb9uofxmnila42,Rise Music,27031
6xIN5QWPLRkZXv1y4yEoWJ,Magka-Ibigang Magkaibigan,1YHVP6devH4bmmBZp8g8SC,Don Barredo,4RIJUxDjkUrMFgCj1SkHmZ,209411,2020-02-28,19,0.484,0.633,2,-5.816,1,0.0379,0.0912,1.43e-06,0.109,0.15,100.163,3JJbvzQIi3nVf4qGYpf31J,OPM 2021 Playlist,OPM 2021 Playlist,44,ug6j71o9sf6yb9uofxmnila42,Rise Music,27031
6cfLDlhwfdwqOiJAcHFYUC,Mahal Kita,1YHVP6devH4bmmBZp8g8SC,Don Barredo,5SocPVJGeo93zFhVNhfM7T,228386,2020-07-17,16,0.522,0.441,7,-8.782,1,0.0256,0.599,1.07e-05,0.0866,0.189,81.975,3JJbvzQIi3nVf4qGYpf31J,OPM 2021 Playlist,OPM 2021 Playlist,44,ug6j71o9sf6yb9uofxmnila42,Rise Music,27031
5XABg4XwzWXZmz0LgnBs6V,Di Mapigil,1YHVP6devH4bmmBZp8g8SC,Don Barredo,5SocPVJGeo93zFhVNhfM7T,243965,2020-07-17,14,0.657,0.907,7,-6.638,0,0.0654,0.284,0.0,0.0908,0.519,120.013,3JJbvzQIi3nVf4qGYpf31J,OPM 2021 Playlist,OPM 2021 Playlist,44,ug6j71o9sf6yb9uofxmnila42,Rise Music,27031
1n8JtCqxsnsfni8UJwZM6m,Gunita (Band Edition),1YHVP6devH4bmmBZp8g8SC,Don Barredo,0hGMo1XQCyz77UenzbyBBs,224058,2019-12-27,15,0.35,0.753,2,-4.576,1,0.0454,0.0009,0.0002,0.12,0.513,136.197,3JJbvzQIi3nVf4qGYpf31J,OPM 2021 Playlist,OPM 2021 Playlist,44,ug6j71o9sf6yb9uofxmnila42,Rise Music,27031
2vfAFIjbVRr7W6NTusS9Zr,Liwanag,1YHVP6devH4bmmBZp8g8SC,Don Barredo,5SocPVJGeo93zFhVNhfM7T,268469,2020-07-17,15,0.615,0.915,7,-5.805,1,0.0489,0.0136,1.14e-06,0.111,0.693,119.974,3JJbvzQIi3nVf4qGYpf31J,OPM 2021 Playlist,OPM 2021 Playlist,44,ug6j71o9sf6yb9uofxmnila42,Rise Music,27031
3lWiIcUT6LLz1HLoH7k0ef,Anghel Na Dalaga,1YHVP6devH4bmmBZp8g8SC,Don Barredo,5SocPVJGeo93zFhVNhfM7T,227340,2020-07-17,16,0.721,0.747,2,-6.596,1,0.0359,0.045,0.000128,0.431,0.682,94.996,3JJbvzQIi3nVf4qGYpf31J,OPM 2021 Playlist,OPM 2021 Playlist,44,ug6j71o9sf6yb9uofxmnila42,Rise Music,27031
3606Va5MxyvOsay5iUK4md,tila tala,3BQ7MYNeB0wMPtHYPWvu1C,syd hartha,4icfubKofjyGOGaqnlz94o,281296,2018-03-14,0,0.434,0.352,8,-7.397,1,0.0424,0.825,2.66e-05,0.104,0.234,75.378,3JJbvzQIi3nVf4qGYpf31J,OPM 2021 Playlist,OPM 2021 Playlist,44,ug6j71o9sf6yb9uofxmnila42,Rise Music,27031
4VgrLYLervdW5bvAlnUmOK,Walang Hanggan,1YHVP6devH4bmmBZp8g8SC,Don Barredo,1PLAlskgtSaOEZHRiCEIr3,253714,2020-06-05,15,0.782,0.538,2,-9.58,1,0.168,0.0063,0.000403,0.0982,0.505,139.991,3JJbvzQIi3nVf4qGYpf31J,OPM 2021 Playlist,OPM 2021 Playlist,44,ug6j71o9sf6yb9uofxmnila42,Rise Music,27031
4KtAI0WOLiaeOfBT87shZG,Kung Pwede Lang,3FwNjtXQCdxpDOXmgJQGnG,Emman,6z0cwwwXZ3fU7c7i7dNdl1,194811,2020-04-05,56,0.627,0.334,4,-14.688,1,0.0423,0.566,0.0,0.304,0.387,169.983,3JJbvzQIi3nVf4qGYpf31J,OPM 2021 Playlist,OPM 2021 Playlist,44,ug6j71o9sf6yb9uofxmnila42,Rise Music,27031
720YIhOAvS6sUJ7eeVnU1W,Siya Na Nga,1YHVP6devH4bmmBZp8g8SC,Don Barredo,5SocPVJGeo93zFhVNhfM7T,283206,2020-07-17,14,0.549,0.762,11,-7.789,1,0.0599,0.354,0.0,0.131,0.426,150.014,3JJbvzQIi3nVf4qGYpf31J,OPM 2021 Playlist,OPM 2021 Playlist,44,ug6j71o9sf6yb9uofxmnila42,Rise Music,27031
1oPb4dlD1V24FUi3yvVJuB,The Boston Drama,7vbAIeiw0afuAqTiReJItY,Typecast,3e9fB7KxLnoE99X1DSHzIr,309226,2006,40,0.278,0.79,2,-7.37,1,0.077,0.000245,0.0116,0.146,0.172,159.118,3JJbvzQIi3nVf4qGYpf31J,OPM 2021 Playlist,OPM 2021 Playlist,44,ug6j71o9sf6yb9uofxmnila42,Rise Music,27031
4xBDcmIGaAvPaJUSXHyWlv,Mahal Kita,1YHVP6devH4bmmBZp8g8SC,Don Barredo,0bi4B7tB038cq3Gj0xPSCL,229024,2020-04-03,15,0.497,0.513,7,-7.195,1,0.0257,0.681,0.000578,0.0986,0.154,81.937,3JJbvzQIi3nVf4qGYpf31J,OPM 2021 Playlist,OPM 2021 Playlist,44,ug6j71o9sf6yb9uofxmnila42,Rise Music,27031
2RzdvVrhZdoa3PyrU0NTLp,Nadarang - Campfire Mix,7aD2Ni3fUu66gklUFlvJi5,Kyle Juliano,1Cp6WvebwVCLQ9x1siodOm,234813,2018-03-26,47,0.816,0.539,0,-8.247,1,0.0378,0.765,7.78e-06,0.102,0.456,118.057,3JJbvzQIi3nVf4qGYpf31J,OPM 2021 Playlist,OPM 2021 Playlist,44,ug6j71o9sf6yb9uofxmnila42,Rise Music,27031
3yLKvQB94z3o2kiaGuqbTP,Huwag Na Huwag Mong Sasabihin,0jKQrxK2zHqxyOAyIMrUQt,SUD,2euCQoZUL6nf8DhPM7PuqX,274320,2018-10-05,45,0.593,0.346,4,-10.128,1,0.0363,0.404,0.000686,0.0966,0.17,74.013,3JJbvzQIi3nVf4qGYpf31J,OPM 2021 Playlist,OPM 2021 Playlist,44,ug6j71o9sf6yb9uofxmnila42,Rise Music,27031
7v5bCzKFKACx3pBk1FZGfg,Paalam,1VjZnoEkd3H8JvgvHbk3Mb,Meg Zurbito,1kegMTpryLzLXtqygZpTIw,286679,2020-08-28,35,0.532,0.244,0,-10.193,1,0.0537,0.614,0.0,0.126,0.114,126.644,3JJbvzQIi3nVf4qGYpf31J,OPM 2021 Playlist,OPM 2021 Playlist,44,ug6j71o9sf6yb9uofxmnila42,Rise Music,27031
4jKDFe1JQikpYnB3AVrOOa,Paulit-ulit - Stripped Version,4mrrcDjpjUq27YEGwlisgs,Gracenote,2SzROUQy9kjFexmXErllPu,298013,2020-10-30,19,0.631,0.41,2,-8.084,1,0.0324,0.757,0.0,0.131,0.289,137.858,3JJbvzQIi3nVf4qGYpf31J,OPM 2021 Playlist,OPM 2021 Playlist,44,ug6j71o9sf6yb9uofxmnila42,Rise Music,27031
2Ei3rzLMPYwyL45NE1p2Af,Keeping Me Up,2nZ18B9RTjJH56v2NTnNAI,Leanne & Naara,4K5B94Ujmxzuto75ogU1Q8,206125,2020-10-09,39,0.471,0.498,0,-6.808,1,0.328,0.307,0.0,0.0893,0.502,85.623,3JJbvzQIi3nVf4qGYpf31J,OPM 2021 Playlist,OPM 2021 Playlist,44,ug6j71o9sf6yb9uofxmnila42,Rise Music,27031
7IQTt9WiyBf92QfzwTUdqZ,Kahit Sa Panaginip,4qFxP3qN9GsnZDOkAE6x2m,December Avenue,3hTA6Q0yakKIckAQOq8m9S,278346,2019-11-17,45,0.469,0.769,8,-4.832,0,0.033,0.0362,3.03e-05,0.088,0.474,75.996,37i9dQZF1DX5k7rLBXjRX0,Top OPM Artists of 2019,Top OPM Artists of 2019,30,spotify,Spotify,24413
7hoP5NDUXEbmOawvEAsi8h,'Di Na Babalik,5HIZU0JzM0AgfItVOm4E08,This Band,0pFRzLxgSt9QlXKuukR8A4,340262,2019-02-03,55,0.358,0.435,10,-7.265,1,0.0349,0.00819,0.000936,0.112,0.14,76.132,37i9dQZF1DX5k7rLBXjRX0,Top OPM Artists of 2019,Top OPM Artists of 2019,30,spotify,Spotify,24413
6IdEQ3HUseBeRUYFSzSMdL,Zebbiana,117XFtbZPnCI1EYKjYZWJc,Skusta Clee,4AaygWd1ZnCzZ4ak9EM23s,304664,2019-07-26,63,0.677,0.433,8,-8.518,1,0.037,0.545,0.0,0.105,0.498,134.006,37i9dQZF1DX5k7rLBXjRX0,Top OPM Artists of 2019,Top OPM Artists of 2019,30,spotify,Spotify,24413
2mwd0LWLBgtQBEOLG96nbU,Bagay Tayo,0WleeEe3UurwlNbDGhb5Yz,ALLMO$T,6r5Q4HTHG4DGcZ7mrfgaRw,397033,2018-12-04,58,0.804,0.557,0,-8.658,1,0.163,0.322,0.0,0.106,0.645,100.053,37i9dQZF1DX5k7rLBXjRX0,Top OPM Artists of 2019,Top OPM Artists of 2019,30,spotify,Spotify,24413
135ggzbjOogZ75IQ0LQi8r,Ang Huling El Bimbo,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,6JbcJM51TZIX8nkjns3M4U,447333,1995-12-21,58,0.524,0.503,6,-11.79,1,0.0245,0.184,0.0,0.264,0.436,89.497,37i9dQZF1DX5k7rLBXjRX0,Top OPM Artists of 2019,Top OPM Artists of 2019,30,spotify,Spotify,24413
2gnVqlNifLIGvinryubyG4,Bawat Kaluluwa,4k9wp4ipHdA1bu1T4x1ZTG,IV Of Spades,5mGR6qKnpILzSzq1yyAUXk,238571,2019-01-18,48,0.705,0.519,5,-7.29,1,0.0341,0.0609,0.0324,0.305,0.521,116.983,37i9dQZF1DX5k7rLBXjRX0,Top OPM Artists of 2019,Top OPM Artists of 2019,30,spotify,Spotify,24413
4T7CM071eEoHudiDShZlCJ,Tala,6aiCKnIN68hohzU3ZzNq48,Sarah Geronimo,42F8uTX1DR3OiaKVtrz3Gr,245053,2015-12-04,61,0.598,0.795,8,-1.602,1,0.0497,0.623,0.000193,0.0971,0.499,97.999,37i9dQZF1DX5k7rLBXjRX0,Top OPM Artists of 2019,Top OPM Artists of 2019,30,spotify,Spotify,24413
1WGNZKS84DN0ogO5xjB8A4,Wishes & Dreams,5elcNQkZ6FCZA3grSOMngY,MYMP,6J9W0FByBDDQr2w5ARUO8W,306461,2019-10-04,37,0.616,0.644,9,-10.752,1,0.0376,0.319,0.000269,0.185,0.461,129.987,37i9dQZF1DX5k7rLBXjRX0,Top OPM Artists of 2019,Top OPM Artists of 2019,30,spotify,Spotify,24413
6BZLjTOKBPqhq4xpOLkjrp,Nandyan Agad Ako,2iB7AJhJmkWkkehY9ccB0j,Ex Battalion,0eLjp1QFnlSL8Oaoz17RRY,240178,2018-08-06,57,0.799,0.529,9,-9.17,1,0.0615,0.661,0.0,0.0856,0.601,128.05,37i9dQZF1DX5k7rLBXjRX0,Top OPM Artists of 2019,Top OPM Artists of 2019,30,spotify,Spotify,24413
6Q9QEIEMWbBkB7CXzNmpNZ,Sana Na Lang,0DnjaQqb436AH1idffI6CQ,Yeng Constantino,2LnnagQi5RIc9I8ZqnEFns,223660,2019-11-29,32,0.633,0.517,2,-9.32,1,0.0428,0.242,0.000119,0.101,0.44,75.014,37i9dQZF1DX5k7rLBXjRX0,Top OPM Artists of 2019,Top OPM Artists of 2019,30,spotify,Spotify,24413
5s6Nmq9XjZoPcLR5FUihwT,Unfair,0uD1WQbTE0pNDiJe0iGEaU,Jnske,0ooqKStMqNTGwPjnA7KEMR,228864,2019-02-14,36,0.832,0.441,7,-10.189,0,0.0816,0.00513,0.0,0.094,0.183,119.974,37i9dQZF1DX5k7rLBXjRX0,Top OPM Artists of 2019,Top OPM Artists of 2019,30,spotify,Spotify,24413
5W1v9jC51rDMKevEjqgKZ4,Jopay,7lIVjtsgz0y1oRQFBAVNzq,Mayonnaise,2TVD825YxuC58o0M6sOgxK,270594,2019-11-21,47,0.348,0.78,6,-6.425,1,0.0314,0.00032,0.00812,0.0959,0.301,137.619,37i9dQZF1DX5k7rLBXjRX0,Top OPM Artists of 2019,Top OPM Artists of 2019,30,spotify,Spotify,24413
2rzc2Lr2oYz73WLyOKkBW2,Sigurado,3wbCeEPAW6po7J46netxMT,Up Dharma Down,1jflilZfnSbZ9vU3aMNnxL,339706,2019-07-21,43,0.757,0.732,8,-6.879,0,0.036,0.127,0.0114,0.0722,0.964,113.008,37i9dQZF1DX5k7rLBXjRX0,Top OPM Artists of 2019,Top OPM Artists of 2019,30,spotify,Spotify,24413
3Hefk2ACBq0IKALShUuVcT,I Am Beautiful,3wNylAjJX1PiCpMKx8Lrfp,Regine Velasquez,6AJDn0lp6emSRIVZ0AmT3M,248125,2019-11-08,25,0.537,0.553,2,-6.231,1,0.033,0.228,1.22e-06,0.117,0.276,96.072,37i9dQZF1DX5k7rLBXjRX0,Top OPM Artists of 2019,Top OPM Artists of 2019,30,spotify,Spotify,24413
3DVnV3LELIUSvrzbofWdMM,Andiyan,2U5mF0PZqGu6glnz55yY0y,John Roa,199k0nQ3FaKMKghEkQ2X4V,248000,2019-07-12,44,0.497,0.156,5,-15.291,0,0.0395,0.931,5.36e-06,0.123,0.534,97.821,37i9dQZF1DX5k7rLBXjRX0,Top OPM Artists of 2019,Top OPM Artists of 2019,30,spotify,Spotify,24413
0AiUFrU3Bj0ZzYFSWoAM0O,Esmi,0n4a5imdLBN24fIrBWoqrv,Because,2G5r2CQkrVphz50eaPic5Z,220263,2019-10-04,53,0.783,0.37,2,-13.875,1,0.117,0.135,0.0,0.0742,0.403,75.965,37i9dQZF1DX5k7rLBXjRX0,Top OPM Artists of 2019,Top OPM Artists of 2019,30,spotify,Spotify,24413
59aZ0ioyVrmtdut1KfU5aT,Amatz,6ogIjp0fsbUxlqy9q2rvrT,Shanti Dope,6uydeIIBbr8sN6XdI3rpuy,234374,2019-03-22,48,0.825,0.496,1,-8.562,1,0.0503,0.00817,0.000511,0.0827,0.185,127.987,37i9dQZF1DX5k7rLBXjRX0,Top OPM Artists of 2019,Top OPM Artists of 2019,30,spotify,Spotify,24413
5MaKbLH38nShLXRzZ0UodN,Agimat,4GBFKKuwmZUnAJt6nBal7A,Kamikazee,2JZmd513T3zjfegn3nUy2i,256865,2019-10-27,42,0.502,0.939,3,-5.071,1,0.141,0.00672,1.2e-05,0.123,0.462,180.083,37i9dQZF1DX5k7rLBXjRX0,Top OPM Artists of 2019,Top OPM Artists of 2019,30,spotify,Spotify,24413
6hjkBfeoD25HahiFrQFTi3,Your Love,2f6fH7aJRhBYGGLrQobGwN,Alamid,2Ft6rjty7VyFgTkSM5Hohf,328666,1996-02-23,41,0.353,0.357,7,-13.899,1,0.0391,0.399,0.0,0.0845,0.235,76.574,4lObtefEePTCH2st4AdriF,Pinoy Band Opm hits,Pinoy Band Opm hits,118,artenian_enney,Artenian Mariano Casulla,24204
7ub42AaogkGijtfoXWMyKR,Buko,6urxZktbtGcTIIqxQZ1d8q,Jireh Lim,0fw1QG6vFFLmpwOvjLsp4G,315973,2013-07-30,0,0.61,0.489,9,-7.827,1,0.0256,0.487,0.0,0.112,0.425,95.023,4lObtefEePTCH2st4AdriF,Pinoy Band Opm hits,Pinoy Band Opm hits,118,artenian_enney,Artenian Mariano Casulla,24204
2kdc7uRII82wJqCqB1aFX9,Hawak Kamay [Theme Of Kasal Kasali Kasalo],0DnjaQqb436AH1idffI6CQ,Yeng Constantino,0gPwficDiqcCdDFAjczUEP,240600,2007-01-17,0,0.281,0.466,7,-7.055,1,0.0571,0.512,1.55e-05,0.152,0.231,179.549,4lObtefEePTCH2st4AdriF,Pinoy Band Opm hits,Pinoy Band Opm hits,118,artenian_enney,Artenian Mariano Casulla,24204
4lzBHLIqdQBSaI5gsX1jmA,Hawak-Kamay,0DnjaQqb436AH1idffI6CQ,Yeng Constantino,3mXEN1cz0f0scFeCVp9lhG,226053,2006-09-30,0,0.49,0.24,7,-14.35,1,0.0374,0.654,8.37e-06,0.0976,0.33,179.735,4lObtefEePTCH2st4AdriF,Pinoy Band Opm hits,Pinoy Band Opm hits,118,artenian_enney,Artenian Mariano Casulla,24204
0ykcDqmshWnVhHPCyQcVTN,Muli,0Wrkrvdk7Gf5EezKGqMIMI,Bugoy,72NpamHJDGbVRc2BvDK9it,244453,2008-11-18,0,0.442,0.248,7,-9.444,1,0.0305,0.917,0.0,0.209,0.324,124.153,4lObtefEePTCH2st4AdriF,Pinoy Band Opm hits,Pinoy Band Opm hits,118,artenian_enney,Artenian Mariano Casulla,24204
37uOgVZzE62wNBtz6z70Wv,Dadalhin,24iA5JWciA6YyE1iticpjY,Bryan Termulo,5UfMJltl5T7wfeBs8Cyhsn,287324,2012-01-15,0,0.551,0.464,10,-8.197,1,0.0286,0.379,0.0,0.13,0.24,148.202,4lObtefEePTCH2st4AdriF,Pinoy Band Opm hits,Pinoy Band Opm hits,118,artenian_enney,Artenian Mariano Casulla,24204
5ifJus9ROgVqIfF6Dau39k,Lakas Tama,3l9mRJIGzW7RrEE2H8Ldvq,Siakol,5uS8gqgPqLS9nDmIMcL4g0,209423,2008-12-11,0,0.522,0.911,11,-6.677,1,0.0458,0.0165,0.0741,0.069,0.389,138.226,4lObtefEePTCH2st4AdriF,Pinoy Band Opm hits,Pinoy Band Opm hits,118,artenian_enney,Artenian Mariano Casulla,24204
0aui1glEVwPzUIKsThu4YQ,Harana,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,2DIpgoeZAbwk3wF1qSDj8v,365160,2004-01-23,48,0.412,0.678,7,-10.837,1,0.0307,0.032,0.000307,0.111,0.59,130.711,4lObtefEePTCH2st4AdriF,Pinoy Band Opm hits,Pinoy Band Opm hits,118,artenian_enney,Artenian Mariano Casulla,24204
2j22xaEJb6S17Wn9Rngpn7,Nakapagtataka,1xT8391pXUqyYLBzWmJXzF,Arnee Hidalgo,7EGGjMN4re3oe6n9a4y1Ju,386124,2007-06-15,0,0.388,0.248,3,-8.524,1,0.0343,0.897,8.64e-06,0.378,0.252,123.876,4lObtefEePTCH2st4AdriF,Pinoy Band Opm hits,Pinoy Band Opm hits,118,artenian_enney,Artenian Mariano Casulla,24204
3WRDaYNUicPZa2UQ8QFRa2,Sabihin Mo Na,0DnjaQqb436AH1idffI6CQ,Yeng Constantino,6rqb6f9Kp6jcCkB96ExJRL,271546,2008-05-26,0,0.521,0.659,7,-4.343,1,0.026,0.0639,0.0,0.105,0.32,140.019,4lObtefEePTCH2st4AdriF,Pinoy Band Opm hits,Pinoy Band Opm hits,118,artenian_enney,Artenian Mariano Casulla,24204
